timestamp,rps
0,60.85650679874071
15,60.16275251374869
30,59.468998228756675
45,58.77524394376465
60,58.08148965877263
75,59.10908036102594
90,60.136671063279245
105,61.16426176553255
120,62.19185246778586
135,61.13902746591079
150,60.08620246403573
165,59.033377462160665
180,57.9805524602856
195,59.80483349818025
210,61.629114536074894
225,63.453395573969544
240,65.2776766118642
255,64.57117632543039
270,63.864676038996585
285,63.158175752562784
300,62.451675466128975
315,62.744080391461694
330,63.03648531679441
345,63.32889024212713
360,63.62129516745985
375,63.68560027250412
390,63.74990537754839
405,63.81421048259265
420,63.87851558763692
435,64.25898891706579
450,64.63946224649467
465,65.01993557592355
480,65.40040890535244
495,65.73722654190445
510,66.07404417845645
525,66.41086181500845
540,66.74767945156046
555,67.1966149907838
570,67.64555053000714
585,68.0944860692305
600,68.54342160845384
615,68.8268758936159
630,69.11033017877799
645,69.39378446394005
660,69.67723874910212
675,70.34281775037665
690,71.00839675165119
705,71.67397575292573
720,72.33955475420026
735,71.12225235618818
750,69.9049499581761
765,68.68764756016401
780,67.47034516215193
795,67.50288522355571
810,67.5354252849595
825,67.56796534636328
840,67.60050540776706
855,67.53499082457823
870,67.4694762413894
885,67.40396165820057
900,67.33844707501174
915,66.9197225635998
930,66.50099805218788
945,66.08227354077596
960,65.66354902936402
975,66.44667167674444
990,67.22979432412487
1005,68.0129169715053
1020,68.79603961888573
1035,69.26108744342099
1050,69.72613526795624
1065,70.1911830924915
1080,70.65623091702676
1095,69.8231827647557
1110,68.99013461248462
1125,68.15708646021355
1140,67.32403830794249
1155,66.92061992854589
1170,66.51720154914929
1185,66.1137831697527
1200,65.7103647903561
1215,66.77538507177835
1230,67.8404053532006
1245,68.90542563462283
1260,69.97044591604508
1275,68.62794296010289
1290,67.28544000416068
1305,65.94293704821848
1320,64.60043409227629
1335,64.0811303885744
1350,63.5618266848725
1365,63.04252298117061
1380,62.52321927746872
1395,62.97035541559239
1410,63.41749155371605
1425,63.864627691839715
1440,64.31176382996338
1455,64.97980128865166
1470,65.64783874733995
1485,66.31587620602824
1500,66.98391366471651
1515,66.16343979911345
1530,65.34296593351038
1545,64.52249206790734
1560,63.702018202304274
1575,63.837722707491196
1590,63.973427212678125
1605,64.10913171786505
1620,64.24483622305198
1635,64.55431620419135
1650,64.86379618533073
1665,65.17327616647009
1680,65.48275614760946
1695,65.39467638700158
1710,65.3065966263937
1725,65.21851686578582
1740,65.13043710517793
1755,65.47932336398569
1770,65.82820962279344
1785,66.17709588160119
1800,66.52598214040894
1815,67.6066014836072
1830,68.68722082680543
1845,69.76784017000368
1860,70.84845951320193
1875,68.51263243593066
1890,66.17680535865938
1905,63.8409782813881
1920,61.50515120411682
1935,61.96066774517964
1950,62.41618428624246
1965,62.87170082730528
1980,63.3272173683681
1995,63.66421050330599
2010,64.00120363824387
2025,64.33819677318175
2040,64.67518990811963
2055,64.14945804776235
2070,63.623726187405076
2085,63.0979943270478
2100,62.57226246669052
2115,64.39200461364817
2130,66.21174676060582
2145,68.03148890756349
2160,69.85123105452114
2175,69.42412075236315
2190,68.99701045020515
2205,68.56990014804717
2220,68.14278984588918
2235,66.71822813721779
2250,65.2936664285464
2265,63.869104719875004
2280,62.44454301120361
2295,63.141676152008365
2310,63.838809292813124
2325,64.53594243361788
2340,65.23307557442263
2355,65.17104298726603
2370,65.10901040010944
2385,65.04697781295286
2400,64.98494522579627
2415,64.0480457238755
2430,63.11114622195473
2445,62.17424672003396
2460,61.2373472181132
2475,62.19167113409028
2490,63.145995050067356
2505,64.10031896604443
2520,65.05464288202151
2535,65.77133071012565
2550,66.4880185382298
2565,67.20470636633392
2580,67.92139419443807
2595,67.54637645084664
2610,67.1713587072552
2625,66.79634096366377
2640,66.42132322007234
2655,65.04458733051996
2670,63.66785144096759
2685,62.29111555141522
2700,60.91437966186284
2715,61.43770628025361
2730,61.96103289864438
2745,62.48435951703516
2760,63.00768613542593
2775,63.133322001230326
2790,63.258957867034724
2805,63.38459373283912
2820,63.51022959864352
2835,63.61312515681966
2850,63.71602071499581
2865,63.81891627317195
2880,63.921811831348094
2895,63.59144156979547
2910,63.26107130824285
2925,62.930701046690224
2940,62.6003307851376
2955,64.30943523829666
2970,66.01853969145573
2985,67.7276441446148
3000,69.43674859777386
3015,66.97894901903472
3030,64.52114944029556
3045,62.06334986155642
3060,59.60555028281727
3075,61.23727680883661
3090,62.86900333485595
3105,64.5007298608753
3120,66.13245638689463
3135,67.38701080848901
3150,68.64156523008337
3165,69.89611965167774
3180,71.15067407327211
3195,69.32744691926743
3210,67.50421976526273
3225,65.68099261125803
3240,63.85776545725335
3255,63.491768441892816
3270,63.12577142653228
3285,62.759774411171755
3300,62.39377739581122
3315,63.15498315353988
3330,63.916188911268534
3345,64.6773946689972
3360,65.43860042672586
3375,65.772768712959
3390,66.10693699919216
3405,66.44110528542531
3420,66.77527357165846
3435,68.39742844260844
3450,70.01958331355843
3465,71.64173818450841
3480,73.2638930554584
3495,72.49497315671357
3510,71.72605325796873
3525,70.95713335922389
3540,70.18821346047906
3555,71.1710398656106
3570,72.15386627074213
3585,73.13669267587368
3600,74.11951908100521
